origin,season,color_name,size,application,bag_type,fabric,finishing,fit,foulard_type,outside_type,print,style,top_type,weather,nivel,dress/jumpsuit,grupo
MAINSTREAM,9,blue_dark,XL,work,,knit,,straight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,work,,knit,,straight,,blazer,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,M,freetime,,jersey,crochet,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,S,freetime,,jersey,crochet,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,ecru,M,freetime,,jersey,crochet,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,ecru,S,freetime,,jersey,crochet,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,khaki,M,freetime,,jersey,crochet,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,khaki,S,freetime,,jersey,crochet,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,M,freetime,,jersey,,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,blue_dark,S,freetime,,jersey,,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,camel,M,freetime,,jersey,,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,camel,S,freetime,,jersey,,oversize,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,crimson,L,freetime,,jersey,touchable,loose,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,crimson,M,freetime,,jersey,touchable,loose,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
NO_MAINSTREAM,8,crimson,S,freetime,,jersey,touchable,loose,,,smooth,boho,cardigan,cold_season,3,False,chaqueta
MAINSTREAM,9,camel,L,freetime,,suede_leather,suede,tight,,biker,smooth,boho,,cold_season,3,False,chaqueta
MAINSTREAM,9,camel,M,freetime,,suede_leather,suede,tight,,biker,smooth,boho,,cold_season,3,False,chaqueta
MAINSTREAM,9,camel,S,freetime,,suede_leather,suede,tight,,biker,smooth,boho,,cold_season,3,False,chaqueta
MAINSTREAM,9,camel,XL,freetime,,suede_leather,suede,tight,,biker,smooth,boho,,cold_season,3,False,chaqueta
MAINSTREAM,9,camel,XS,freetime,,suede_leather,suede,tight,,biker,smooth,boho,,cold_season,3,False,chaqueta
MAINSTREAM,9,camel,XXL,freetime,,suede_leather,suede,tight,,biker,smooth,boho,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,L,freetime,,neoprene,suede,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,M,freetime,,neoprene,suede,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,S,freetime,,neoprene,suede,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XL,freetime,,neoprene,suede,straight,,,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XS,freetime,,neoprene,suede,straight,,,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,sand,L,freetime,,twill,,tight,,jacket,smooth,street,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,sand,M,freetime,,twill,,tight,,jacket,smooth,street,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,sand,S,freetime,,twill,,tight,,jacket,smooth,street,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,sand,XL,freetime,,twill,,tight,,jacket,smooth,street,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,sand,XS,freetime,,twill,,tight,,jacket,smooth,street,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,L,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,M,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,S,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XL,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,khaki,XS,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,nude,L,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,nude,M,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,nude,S,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,nude,XL,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,nude,XS,freetime,,waterproof,waterproof,loose,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,L,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,M,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,S,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XL,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,black,XS,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,yellow,L,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,yellow,M,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,yellow,S,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,yellow,XL,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,yellow,XS,freetime,,tech_fabric,,straight,,raincoat,smooth,casual,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,L,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,M,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,S,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XL,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XS,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XXL,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XXL,freetime,,gabardine,,straight,,parka,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,L,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,M,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,S,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,XL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,XS,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,XXL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,XXXL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,gray_light,L,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,gray_light,M,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,gray_light,S,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,gray_light,XL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,gray_light,XS,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,gray_light,XXL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,gray_light,XXXL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,yellow,L,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,yellow,M,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,yellow,S,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,yellow,XL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,yellow,XS,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,yellow,XXL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,yellow,XXXL,freetime,,waterproof,padded,tight,,feathers,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,baby_blue,L,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,baby_blue,M,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,baby_blue,S,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,baby_blue,XL,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,baby_blue,XXL,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,L,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,M,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,S,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,XL,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,XS,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,XXL,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue,L,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue,M,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue,S,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,L,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,M,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,S,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,XL,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,XS,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,XXL,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey_blue,L,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey_blue,M,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey_blue,S,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey_blue,XL,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,grey_blue,XS,freetime,,denim,worn_out,tight,,cowgirl,smooth,boho,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,cotton_batting,,tight,,blazer,floral,classic,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,freetime,,cotton_batting,,tight,,blazer,floral,classic,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,freetime,,cotton_batting,,tight,,blazer,floral,classic,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,cotton_batting,,tight,,blazer,floral,classic,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,freetime,,cotton_batting,,tight,,blazer,floral,classic,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XXL,freetime,,cotton_batting,,tight,,blazer,floral,classic,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,cotton_batting,,tight,,blazer,geometric,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,M,freetime,,cotton_batting,,tight,,blazer,geometric,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,S,freetime,,cotton_batting,,tight,,blazer,geometric,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XL,freetime,,cotton_batting,,tight,,blazer,geometric,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XS,freetime,,cotton_batting,,tight,,blazer,geometric,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,XXL,freetime,,cotton_batting,,tight,,blazer,geometric,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,X4XL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,XXL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
MAINSTREAM,9,black,XXXL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,X4XL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,XXL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
MAINSTREAM,9,blue_light,XXXL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
MAINSTREAM,9,white,X4XL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
MAINSTREAM,9,white,XXL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
MAINSTREAM,9,white,XXXL,freetime,,twill,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
WHOLE_SALE,8,green,L,freetime,,crepe,,straight,,blazer,miniprint,minimal,,warm_season,3,False,chaqueta
WHOLE_SALE,8,green,M,freetime,,crepe,,straight,,blazer,miniprint,minimal,,warm_season,3,False,chaqueta
WHOLE_SALE,8,green,S,freetime,,crepe,,straight,,blazer,miniprint,minimal,,warm_season,3,False,chaqueta
WHOLE_SALE,8,black,M,freetime,,chiffon,transparent,straight,,kimono,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,black,S,freetime,,chiffon,transparent,straight,,kimono,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,garnet,M,freetime,,chiffon,transparent,straight,,kimono,floral,boho,,warm_season,3,False,chaqueta
WHOLE_SALE,8,garnet,S,freetime,,chiffon,transparent,straight,,kimono,floral,boho,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,L,freetime,,denim,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,M,freetime,,denim,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,S,freetime,,denim,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,X4XL,freetime,,denim,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,XL,freetime,,denim,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,XS,freetime,,denim,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,XXL,freetime,,denim,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,XXXL,freetime,,denim,,straight,,jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,L,freetime,,denim,,straight,,structured_jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,M,freetime,,denim,,straight,,structured_jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,S,freetime,,denim,,straight,,structured_jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,X4XL,freetime,,denim,,straight,,structured_jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,XL,freetime,,denim,,straight,,structured_jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,XS,freetime,,denim,,straight,,structured_jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,XXL,freetime,,denim,,straight,,structured_jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue,XXXL,freetime,,denim,,straight,,structured_jacket,smooth,casual,,warm_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,L,freetime,,waterproof,waterproof,straight,,raincoat,polka_dot,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,M,freetime,,waterproof,waterproof,straight,,raincoat,polka_dot,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,S,freetime,,waterproof,waterproof,straight,,raincoat,polka_dot,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,XL,freetime,,waterproof,waterproof,straight,,raincoat,polka_dot,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,XS,freetime,,waterproof,waterproof,straight,,raincoat,polka_dot,classic,,cold_season,3,False,chaqueta
NO_MAINSTREAM,9,blue_dark,XXL,freetime,,waterproof,waterproof,straight,,raincoat,polka_dot,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,L,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,beige,M,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,beige,S,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,beige,XL,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,beige,XS,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,beige,XXL,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,L,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,M,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,S,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,XL,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,XS,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,khaki,XXL,freetime,,synthetic,,straight,,,smooth,minimal,,warm_season,3,False,chaqueta
MAINSTREAM,9,beige,L,freetime,,synthetic,,straight,,raincoat,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,M,freetime,,synthetic,,straight,,raincoat,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,S,freetime,,synthetic,,straight,,raincoat,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XL,freetime,,synthetic,,straight,,raincoat,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,beige,XXL,freetime,,synthetic,,straight,,raincoat,smooth,classic,,cold_season,3,False,chaqueta
MAINSTREAM,9,blue_dark,L,freetime,,synthetic,,straight,,raincoat,smooth,classic,,cold_season,3,False,chaqueta
